mixed_repeated,order,id,trial,target_type,distractor_type,response,time_elapsed,target,distractor,file,occurrence,switch,negation
unknown repeated,unknown first,08d34e8fd06c6832fc7ca06a630a7301,12,known,unknown,art,551980,N,1,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3ATTHHXXWBDVSHMJ9FCNFNTSQJNXIM.json,1,standard,FALSE
unknown repeated,unknown first,08d34e8fd06c6832fc7ca06a630a7301,13,unknown,known,art,560679,5,B,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3ATTHHXXWBDVSHMJ9FCNFNTSQJNXIM.json,1,standard,FALSE
unknown repeated,unknown first,08d34e8fd06c6832fc7ca06a630a7301,14,known,unknown,ring,571598,F,16,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3ATTHHXXWBDVSHMJ9FCNFNTSQJNXIM.json,1,standard,FALSE
unknown repeated,unknown first,08d34e8fd06c6832fc7ca06a630a7301,15,unknown,known,art,580568,23,M,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3ATTHHXXWBDVSHMJ9FCNFNTSQJNXIM.json,1,standard,FALSE
unknown repeated,unknown first,08d34e8fd06c6832fc7ca06a630a7301,16,unknown,known,art,588422,23,K,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3ATTHHXXWBDVSHMJ9FCNFNTSQJNXIM.json,2,standard,FALSE
unknown repeated,unknown first,08d34e8fd06c6832fc7ca06a630a7301,17,unknown,known,art,598574,23,H,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3ATTHHXXWBDVSHMJ9FCNFNTSQJNXIM.json,3,standard,FALSE
unknown repeated,unknown first,08d34e8fd06c6832fc7ca06a630a7301,18,known,unknown,art,605987,L,23,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3ATTHHXXWBDVSHMJ9FCNFNTSQJNXIM.json,1,switch,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,3,unknown,unknown,waves,94337,3,23,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,1,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,4,unknown,unknown,circles,105884,18,10,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,1,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,5,unknown,unknown,ring,116195,22,24,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,1,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,6,unknown,unknown,bop it,126641,9,25,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,1,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,7,unknown,unknown,wheel,146708,20,2,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,1,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,8,unknown,unknown,bellshape,165373,20,27,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,2,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,9,unknown,unknown,bell,174263,20,16,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,3,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,10,unknown,unknown,points,187242,8,20,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,1,switch,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,11,unknown,known,toy,195683,11,B,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,1,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,12,known,unknown,pen,203613,D,17,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,1,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,13,unknown,known,lines,211482,21,A,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,1,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,14,known,unknown,car,218852,I,6,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,1,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,15,unknown,known,hole,228781,26,H,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,1,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,16,unknown,known,hole,242710,26,N,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,2,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,17,unknown,known,hole,249970,26,J,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,3,standard,FALSE
unknown repeated,unknown first,15a9b0eb69cc551b52819754fdc32ad0,18,known,unknown,shoe,256414,C,26,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-33LKR6A5KF9DBUH1WYQKYLR0WLO1TF.json,1,switch,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,3,unknown,unknown,virus,134201,19,18,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,1,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,4,unknown,unknown,hole,143964,26,5,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,1,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,5,unknown,unknown,flaps up,162580,7,17,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,1,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,6,unknown,unknown,four attenae,174604,4,20,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,1,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,7,unknown,unknown,hat,182994,3,25,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,1,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,8,unknown,unknown,hat,191491,3,6,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,2,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,9,unknown,unknown,hat,198828,3,8,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,3,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,10,unknown,unknown,virus,209315,1,3,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,1,switch,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,11,unknown,known,flower,222702,23,J,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,1,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,12,known,unknown,apple,229694,A,11,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,1,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,13,unknown,known,plane,237357,16,D,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,1,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,14,known,unknown,cup,245175,M,10,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,1,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,15,unknown,known,flying saucer,260094,12,H,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,1,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,16,unknown,known,flying saucer,267962,12,K,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,2,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,17,unknown,known,flying saucer,276564,12,F,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,3,standard,FALSE
unknown repeated,unknown first,18a883fed99d9f8e006d2ca9ab57341f,18,known,unknown,crab,284462,N,12,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3Y4W8Q93L09MGH12HMAU05GUI3BDV1.json,1,switch,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,3,unknown,unknown,funny shape,107279,27,16,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,1,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,4,unknown,unknown,spiky ball,127300,19,23,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,1,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,5,unknown,unknown,glass,138577,2,4,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,1,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,6,unknown,unknown,spin top thing,153054,12,26,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,1,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,7,unknown,unknown,weird plunger,165531,10,3,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,1,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,8,unknown,unknown,weird plunger,177971,10,7,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,2,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,9,unknown,unknown,weird plunger,189530,10,18,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,3,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,10,unknown,unknown,funny stress ball,204618,1,10,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,1,switch,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,11,unknown,known,planet art,217434,21,K,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,1,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,12,known,unknown,dice,225455,H,6,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,1,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,13,unknown,known,trash,242139,8,M,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,1,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,14,known,unknown,flower,252098,L,17,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,1,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,15,unknown,known,tool,268696,9,N,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,1,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,16,unknown,known,tool,278592,9,E,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,2,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,17,unknown,known,tool,288220,9,I,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,3,standard,FALSE
unknown repeated,unknown first,330c5be90b8bdf57ddfe5d9c27b84438,18,known,unknown,ring,299050,F,9,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3VEI3XUCZRM0QNPHN9RDBIDPQBIPRW-3IHR8NYAM8QWB1LD2Z02R9X6J2D4PQ.json,1,switch,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,3,unknown,unknown,weird thing,122859,7,24,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,1,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,4,unknown,unknown,weird item,132690,6,2,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,1,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,5,unknown,unknown,metal thing,143709,23,10,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,1,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,6,unknown,unknown,metal,210608,3,9,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,1,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,7,unknown,unknown,weird shsaped thing,223356,11,5,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,1,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,8,unknown,unknown,binocular thing,241172,11,26,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,2,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,9,unknown,unknown,circle thing,252147,11,25,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,3,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,10,unknown,unknown,bell,264982,20,11,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,1,switch,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,11,unknown,known,world thing,282103,21,J,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,1,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,12,known,unknown,flower shaped,303306,L,1,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,1,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,13,unknown,known,legs spread,318070,27,C,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,1,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,14,known,unknown,apple,327159,A,4,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,1,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,15,unknown,known,baloon,336050,16,D,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,1,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,16,unknown,known,weird shaped plane thing,348761,16,H,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,2,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,17,unknown,known,weird shaped thing again,370175,16,N,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,3,standard,FALSE
unknown repeated,unknown first,69c560fb95b92edc151fabf58983c20c,18,known,unknown,cat,377645,B,16,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3YW4XOSQKRASB7WQW3GU3HD2FZVU1Z.json,1,switch,FALSE
unknown repeated,unknown first,7d13a62a5981d7a33bdab61c39e653c1,3,unknown,unknown,black and white,166538,8,10,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3Z4XG4ZF49G23BA60T0W2YZENNI8XP.json,1,standard,FALSE
unknown repeated,unknown first,7d13a62a5981d7a33bdab61c39e653c1,4,unknown,unknown,circular,181577,17,3,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3Z4XG4ZF49G23BA60T0W2YZENNI8XP.json,1,standard,FALSE
unknown repeated,unknown first,7d13a62a5981d7a33bdab61c39e653c1,5,unknown,unknown,only one hole,194436,7,18,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3Z4XG4ZF49G23BA60T0W2YZENNI8XP.json,1,standard,FALSE
unknown repeated,unknown first,7d13a62a5981d7a33bdab61c39e653c1,6,unknown,unknown,one hole smooth,205868,26,1,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3Z4XG4ZF49G23BA60T0W2YZENNI8XP.json,1,standard,FALSE
unknown repeated,unknown first,7d13a62a5981d7a33bdab61c39e653c1,7,unknown,unknown,circle,218194,22,16,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3Z4XG4ZF49G23BA60T0W2YZENNI8XP.json,1,standard,FALSE
unknown repeated,unknown first,7d13a62a5981d7a33bdab61c39e653c1,8,unknown,unknown,hoop,228214,22,23,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3Z4XG4ZF49G23BA60T0W2YZENNI8XP.json,2,standard,FALSE
unknown repeated,unknown first,7d13a62a5981d7a33bdab61c39e653c1,9,unknown,unknown,hoop AGAIN,240114,22,19,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3Z4XG4ZF49G23BA60T0W2YZENNI8XP.json,3,standard,FALSE
unknown repeated,unknown first,7d13a62a5981d7a33bdab61c39e653c1,10,unknown,unknown,rocket,248082,27,22,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/1/production-results/3MA5N0ATTC04NS9N9BWB20Z7OGRKWT-3Z4XG4ZF49G23BA60T0W2YZENNI8XP.json,1,switch,FALSE
