experiment,id,trial,response,negation
1a,608959a705a669892e8c47e1a70c3eaf,9,tree,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,10,ring,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,11,mostly flat thing,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,12,white object,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,13,stick with ball,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,14,donut with antenna,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,15,metal clapper object,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,16,metal clapper object,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,17,metal clapper object,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,18,glass vase,FALSE
1b,610712e17f43666918a66bcbaadd1e10,3,flower,FALSE
1b,610712e17f43666918a66bcbaadd1e10,4,tree,FALSE
1b,610712e17f43666918a66bcbaadd1e10,5,art,FALSE
1b,610712e17f43666918a66bcbaadd1e10,6,flower,FALSE
1b,610712e17f43666918a66bcbaadd1e10,7,vase,FALSE
1b,610712e17f43666918a66bcbaadd1e10,8,vase,FALSE
1b,610712e17f43666918a66bcbaadd1e10,9,vase,FALSE
1b,610712e17f43666918a66bcbaadd1e10,10,apple,FALSE
1b,610712e17f43666918a66bcbaadd1e10,11,shoe,FALSE
1b,610712e17f43666918a66bcbaadd1e10,12,building blocks,FALSE
1b,610712e17f43666918a66bcbaadd1e10,13,toy,FALSE
1b,610712e17f43666918a66bcbaadd1e10,14,fork,FALSE
1b,610712e17f43666918a66bcbaadd1e10,15,dice,FALSE
1b,610712e17f43666918a66bcbaadd1e10,16,dice,FALSE
1b,610712e17f43666918a66bcbaadd1e10,17,dice,FALSE
1b,610712e17f43666918a66bcbaadd1e10,18,art,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,3,cat,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,4,top,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,5,not the car,TRUE
1b,6253a4da3e29bc046e90fa45f37a7d10,6,butterfly,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,7,chair,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,8,chair again,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,9,chair again,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,10,toy,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,11,toy,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,12,flower,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,13,balls,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,14,dice,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,15,enema,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,16,enema,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,17,enema,FALSE
1b,6253a4da3e29bc046e90fa45f37a7d10,18,tree,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,3,apple,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,4,chair,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,5,tree,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,6,mug,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,7,cat,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,8,cat,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,9,cat,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,10,ring,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,11,spikey balls,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,12,flower thing,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,13,loop thing,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,14,plastic thing,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,15,blocks,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,16,blocks,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,17,blocks,FALSE
1a,626a11a3e0e30f8c8f6e41d3c858adda,18,wavy thing,FALSE
1a,62d70007f3595931541449c3972aa4cc,3,Toy with a handle and two circular ends,FALSE
1a,62d70007f3595931541449c3972aa4cc,4,A statue that looks like a crystal wing,FALSE
1a,62d70007f3595931541449c3972aa4cc,5,A vase like object that is bigger at the bottom,FALSE
1a,62d70007f3595931541449c3972aa4cc,6,Each end looks as if its a stand,FALSE
1a,62d70007f3595931541449c3972aa4cc,7,A shiny type object with a weird circular type shape,FALSE
1a,62d70007f3595931541449c3972aa4cc,8,Shiny object with circular type shape,FALSE
1a,62d70007f3595931541449c3972aa4cc,9,Object looks like its being broken apart,FALSE
1a,62d70007f3595931541449c3972aa4cc,10,Looks like a spinning top,FALSE
1a,62d70007f3595931541449c3972aa4cc,11,Crab,FALSE
1a,62d70007f3595931541449c3972aa4cc,12,Cat,FALSE
1a,62d70007f3595931541449c3972aa4cc,13,Cup,FALSE
1a,62d70007f3595931541449c3972aa4cc,14,Dice,FALSE
1a,62d70007f3595931541449c3972aa4cc,15,Tree,FALSE
1a,62d70007f3595931541449c3972aa4cc,16,Tree,FALSE
1a,62d70007f3595931541449c3972aa4cc,17,Tree,FALSE
1a,62d70007f3595931541449c3972aa4cc,18,Car,FALSE
1a,63681f453adf29714663f46c4711da5e,3,looks like a hand weight,FALSE
1a,63681f453adf29714663f46c4711da5e,4,black multipronged object,FALSE
1a,63681f453adf29714663f46c4711da5e,5,spiky balls,FALSE
1a,63681f453adf29714663f46c4711da5e,6,black object with holes,FALSE
1a,63681f453adf29714663f46c4711da5e,7,black object on stick,FALSE
1a,63681f453adf29714663f46c4711da5e,8,black object on stick,FALSE
1a,63681f453adf29714663f46c4711da5e,9,black object on stick,FALSE
1a,63681f453adf29714663f46c4711da5e,10,gray bowl sculpture,FALSE
1a,63681f453adf29714663f46c4711da5e,11,cat,FALSE
1a,63681f453adf29714663f46c4711da5e,12,pen,FALSE
1a,63681f453adf29714663f46c4711da5e,13,dice,FALSE
1a,63681f453adf29714663f46c4711da5e,14,car,FALSE
1a,63681f453adf29714663f46c4711da5e,15,shoe,FALSE
1a,63681f453adf29714663f46c4711da5e,16,shoe,FALSE
1a,63681f453adf29714663f46c4711da5e,17,shoe,FALSE
1a,63681f453adf29714663f46c4711da5e,18,flower,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,3,sculpture,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,4,blocks,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,5,spike white,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,6,block with arms,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,7,black and white,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,8,black and white roundish,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,9,black and white roundish,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,10,glass vase,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,11,fork,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,12,apple,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,13,shoe,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,14,tree,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,15,mug,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,16,mug,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,17,mug,FALSE
1a,66346ca5e4294678d9c2b3d98e2cab9a,18,flower,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,3,chair,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,4,fork,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,5,car,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,6,flower,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,7,crab,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,8,crab,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,9,crab,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,10,tree,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,11,circle,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,12,bar bell,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,13,UFO,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,14,Blimp,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,15,hangy,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,16,hangy,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,17,circles,FALSE
1a,669c0d3c4de059a2e0f861894718b1fd,18,rectangle,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,3,Crab,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,4,Cup,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,5,Chair,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,6,pen,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,7,Fork spoon,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,8,Fork spoon,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,9,Fork spoon,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,10,Aplle,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,11,Puzzle,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,12,feather,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,13,Girl thing,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,14,rear view mirror,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,15,hard ball,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,16,hard ball,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,17,hard ball,FALSE
1a,66ddb7afe1d44788cf69ff7a8216fef9,18,Gun barrel,FALSE
1b,68071f9c3c43466b52937656732ec36c,3,car,FALSE
1b,68071f9c3c43466b52937656732ec36c,4,not the bug,TRUE
1b,68071f9c3c43466b52937656732ec36c,5,blimp,FALSE
1b,68071f9c3c43466b52937656732ec36c,6,tree,FALSE
1b,68071f9c3c43466b52937656732ec36c,7,pen,FALSE
1b,68071f9c3c43466b52937656732ec36c,8,pen,FALSE
1b,68071f9c3c43466b52937656732ec36c,9,pen,FALSE
1b,68071f9c3c43466b52937656732ec36c,10,NOT pen,FALSE
1b,68071f9c3c43466b52937656732ec36c,11,not the die,TRUE
1b,68071f9c3c43466b52937656732ec36c,12,ring,FALSE
1b,68071f9c3c43466b52937656732ec36c,13,not the cup,TRUE
1b,68071f9c3c43466b52937656732ec36c,14,shoe,FALSE
1b,68071f9c3c43466b52937656732ec36c,15,not the butterfly,TRUE
1b,68071f9c3c43466b52937656732ec36c,16,not the apple,TRUE
1b,68071f9c3c43466b52937656732ec36c,17,not the chair,TRUE
1b,68071f9c3c43466b52937656732ec36c,18,fork,FALSE
1b,685583d83ff3a8b2847c35f76008d465,3,apple,FALSE
1b,685583d83ff3a8b2847c35f76008d465,4,odd shaped,FALSE
1b,685583d83ff3a8b2847c35f76008d465,5,not the cat,TRUE
1b,685583d83ff3a8b2847c35f76008d465,6,butterfly,FALSE
1b,685583d83ff3a8b2847c35f76008d465,7,pen,FALSE
1b,685583d83ff3a8b2847c35f76008d465,8,pen,FALSE
1b,685583d83ff3a8b2847c35f76008d465,9,pen,FALSE
1b,685583d83ff3a8b2847c35f76008d465,10,part,FALSE
1b,685583d83ff3a8b2847c35f76008d465,11,bowl,FALSE
1b,685583d83ff3a8b2847c35f76008d465,12,flower,FALSE
1b,685583d83ff3a8b2847c35f76008d465,13,squeeze,FALSE
1b,685583d83ff3a8b2847c35f76008d465,14,dice,FALSE
1b,685583d83ff3a8b2847c35f76008d465,15,glacier,FALSE
1b,685583d83ff3a8b2847c35f76008d465,16,glacier,FALSE
1b,685583d83ff3a8b2847c35f76008d465,17,glacier,FALSE
1b,685583d83ff3a8b2847c35f76008d465,18,tree,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,3,blocks,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,4,cup,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,5,blimb,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,6,butterfly,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,7,pippette,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,8,pipette,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,9,pipette,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,10,ring,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,11,apple,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,12,toy,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,13,donut,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,14,pen,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,15,chair,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,16,chair,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,17,chair,FALSE
1b,69a6fa7b69529ceff44963ba7aa64683,18,weird object,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,3,flower,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,4,pen,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,5,tree,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,6,car,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,7,dice,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,8,dice,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,9,dice,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,10,shoe,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,11,blimp,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,12,spinning top,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,13,rounder,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,14,cubes,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,15,sphere no stems,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,16,more spherical,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,17,two colors,FALSE
1a,69a7d1cf5a546c1eb584320edef48ee9,18,object with flat bottom,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,3,die,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,4,mug,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,5,tree,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,6,ring,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,7,chair,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,8,chair,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,9,chair,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,10,cat,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,11,white thing,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,12,dog toy,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,13,dog toy,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,14,toy with three arms on each end,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,15,oval on end of stick,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,16,oval on end of stick,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,17,oval on end of stick,FALSE
1a,6a533c6a5e9c8eb5b35d91d376e9ebcd,18,wooden toy with handle and cup with bar with circles on ends,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,3,flower,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,4,fork,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,5,tree,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,6,pen,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,7,ring,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,8,finger,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,9,circle jewel,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,10,chair,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,11,non cylinder,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,12,spikes,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,13,cymbal,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,14,blocks,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,15,container,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,16,plastic container,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,17,container plastic,FALSE
1a,6cea7d6539b53b3e7d40800366a8ada3,18,plunger,FALSE
1b,706d1ab4e7143700a77207dccc250d43,3,Christmas tree,FALSE
1b,706d1ab4e7143700a77207dccc250d43,4,spoon,FALSE
1b,706d1ab4e7143700a77207dccc250d43,5,design art,FALSE
1b,706d1ab4e7143700a77207dccc250d43,6,pen,FALSE
1b,706d1ab4e7143700a77207dccc250d43,7,jet,FALSE
1b,706d1ab4e7143700a77207dccc250d43,8,jet,FALSE
1b,706d1ab4e7143700a77207dccc250d43,9,space,FALSE
1b,706d1ab4e7143700a77207dccc250d43,10,chair,FALSE
1b,706d1ab4e7143700a77207dccc250d43,11,cat,FALSE
1b,706d1ab4e7143700a77207dccc250d43,12,lock,FALSE
1b,706d1ab4e7143700a77207dccc250d43,13,jug,FALSE
1b,706d1ab4e7143700a77207dccc250d43,14,dyes,FALSE
1b,706d1ab4e7143700a77207dccc250d43,15,cub,FALSE
1b,706d1ab4e7143700a77207dccc250d43,16,cub,FALSE
1b,706d1ab4e7143700a77207dccc250d43,17,tea cub,FALSE
1b,706d1ab4e7143700a77207dccc250d43,18,anchor,FALSE
1b,708f342e1349168c5eea5f069e58d20b,3,blocks,FALSE
1b,708f342e1349168c5eea5f069e58d20b,4,car,FALSE
1b,708f342e1349168c5eea5f069e58d20b,5,long thing with bumps,FALSE
1b,708f342e1349168c5eea5f069e58d20b,6,apple,FALSE
1b,708f342e1349168c5eea5f069e58d20b,7,thing with holes,FALSE
1b,708f342e1349168c5eea5f069e58d20b,8,thing with holes,FALSE
1b,708f342e1349168c5eea5f069e58d20b,9,thing with holes,FALSE
1b,708f342e1349168c5eea5f069e58d20b,10,cat,FALSE
1b,708f342e1349168c5eea5f069e58d20b,11,pen,FALSE
1b,708f342e1349168c5eea5f069e58d20b,12,container,FALSE
1b,708f342e1349168c5eea5f069e58d20b,13,sculpture,FALSE
1b,708f342e1349168c5eea5f069e58d20b,14,flower,FALSE
1b,708f342e1349168c5eea5f069e58d20b,15,dice,FALSE
1b,708f342e1349168c5eea5f069e58d20b,16,dice,FALSE
1b,708f342e1349168c5eea5f069e58d20b,17,dice,FALSE
1b,708f342e1349168c5eea5f069e58d20b,18,thing with bumps,FALSE
1a,716a782cb9da7dc783ccec973433acda,3,ballon on a stick,FALSE
1a,716a782cb9da7dc783ccec973433acda,4,hamster ball,FALSE
1a,716a782cb9da7dc783ccec973433acda,5,space ship,FALSE
1a,716a782cb9da7dc783ccec973433acda,6,blimp,FALSE
1a,716a782cb9da7dc783ccec973433acda,7,donut with tall sticks,FALSE
1a,716a782cb9da7dc783ccec973433acda,8,donut with sticks,FALSE
1a,716a782cb9da7dc783ccec973433acda,9,donut with sticks,FALSE
1a,716a782cb9da7dc783ccec973433acda,10,art,FALSE
1a,716a782cb9da7dc783ccec973433acda,11,flower,FALSE
1a,716a782cb9da7dc783ccec973433acda,12,ring,FALSE
1a,716a782cb9da7dc783ccec973433acda,13,pen,FALSE
1a,716a782cb9da7dc783ccec973433acda,14,cat,FALSE
1a,716a782cb9da7dc783ccec973433acda,15,dice,FALSE
1a,716a782cb9da7dc783ccec973433acda,16,dice,FALSE
1a,716a782cb9da7dc783ccec973433acda,17,dice,FALSE
1a,716a782cb9da7dc783ccec973433acda,18,apple,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,3,blimp,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,4,crumple,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,5,two sides touching,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,6,handle rods,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,7,stick and balloon,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,8,stick and inflated,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,9,stick and inflated balloon,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,10,folded pieces of cloth,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,11,cat,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,12,apple,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,13,die,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,14,cup,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,15,flower,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,16,flower,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,17,flower,FALSE
1a,71feb8851cd4743d6976ae3878e4a335,18,fork,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,3,sedan,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,4,spinning top,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,5,rolling pin,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,6,pen,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,7,sunflower,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,8,sunflower,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,9,sunflower,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,10,clip,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,11,blocks,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,12,apple,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,13,rubber shape,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,14,mug,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,15,torpedo,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,16,torpedo,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,17,torpedo,FALSE
1b,7261de3b6f02bcadd577e6a3a49ae945,18,cat,FALSE
1a,741270e2f8ebb43e10bd258761c78010,3,car,FALSE
1a,741270e2f8ebb43e10bd258761c78010,4,cat,FALSE
1a,741270e2f8ebb43e10bd258761c78010,5,crab,FALSE
1a,741270e2f8ebb43e10bd258761c78010,6,flower,FALSE
1a,741270e2f8ebb43e10bd258761c78010,7,tree,FALSE
1a,741270e2f8ebb43e10bd258761c78010,8,tree,FALSE
1a,741270e2f8ebb43e10bd258761c78010,9,tree,FALSE
1a,741270e2f8ebb43e10bd258761c78010,10,cup,FALSE
1a,741270e2f8ebb43e10bd258761c78010,11,shaker toy,FALSE
1a,741270e2f8ebb43e10bd258761c78010,12,black and white sorta ball,FALSE
1a,741270e2f8ebb43e10bd258761c78010,13,circle with 4 antennae,FALSE
1a,741270e2f8ebb43e10bd258761c78010,14,blimp,FALSE
1a,741270e2f8ebb43e10bd258761c78010,15,blocks,FALSE
1a,741270e2f8ebb43e10bd258761c78010,16,blocks,FALSE
1a,741270e2f8ebb43e10bd258761c78010,17,blocks,FALSE
1a,741270e2f8ebb43e10bd258761c78010,18,top toy,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,3,ornaments,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,4,cleaner,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,5,art,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,6,flower,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,7,car,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,8,car,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,9,car,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,10,art,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,11,art,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,12,crab,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,13,art,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,14,animal,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,15,toy,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,16,toy,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,17,toy,FALSE
1b,7521c758b09b1bc0a787566e51401f3a,18,insects,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,3,wings,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,4,space shuttle,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,5,tape measure,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,6,barbell,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,7,sphere,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,8,sphere,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,9,black and white,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,10,elongated,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,11,apple,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,12,shoe,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,13,butterfly,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,14,car,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,15,cat,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,16,cat,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,17,cat,FALSE
1a,791483d3fdd7cccc93c24171a12318e0,18,dice,FALSE
1a,79e04c910b9a9517130e380c2aa41300,3,hole,FALSE
1a,79e04c910b9a9517130e380c2aa41300,4,bigger,FALSE
1a,79e04c910b9a9517130e380c2aa41300,5,black and white,FALSE
1a,79e04c910b9a9517130e380c2aa41300,6,flimsy,FALSE
1a,79e04c910b9a9517130e380c2aa41300,7,looks like paper,FALSE
1a,79e04c910b9a9517130e380c2aa41300,8,paper again,FALSE
1a,79e04c910b9a9517130e380c2aa41300,9,paper and not tall,TRUE
1a,79e04c910b9a9517130e380c2aa41300,10,legos,FALSE
1a,79e04c910b9a9517130e380c2aa41300,11,butterfly,FALSE
1a,79e04c910b9a9517130e380c2aa41300,12,cup,FALSE
1a,79e04c910b9a9517130e380c2aa41300,13,dice,FALSE
1a,79e04c910b9a9517130e380c2aa41300,14,apple,FALSE
1a,79e04c910b9a9517130e380c2aa41300,15,shoe,FALSE
1a,79e04c910b9a9517130e380c2aa41300,16,shoe,FALSE
1a,79e04c910b9a9517130e380c2aa41300,17,shoe,FALSE
1a,79e04c910b9a9517130e380c2aa41300,18,car,FALSE
1b,7a89c90ffaa6bc14af235c7cb747fb10,3,Flower,FALSE
1b,7a89c90ffaa6bc14af235c7cb747fb10,4,Weight,FALSE
1b,7a89c90ffaa6bc14af235c7cb747fb10,5,Spike,FALSE
1b,7a89c90ffaa6bc14af235c7cb747fb10,6,Chair,FALSE
1b,7a89c90ffaa6bc14af235c7cb747fb10,7,Cup,FALSE
1b,7a89c90ffaa6bc14af235c7cb747fb10,8,Cup,FALSE
1b,7a89c90ffaa6bc14af235c7cb747fb10,9,Cup,FALSE
1b,7a89c90ffaa6bc14af235c7cb747fb10,10,Soft,FALSE
1b,7a89c90ffaa6bc14af235c7cb747fb10,11,Air compressor,FALSE
1b,7a89c90ffaa6bc14af235c7cb747fb10,12,Crab,FALSE
1b,7a89c90ffaa6bc14af235c7cb747fb10,13,Round,FALSE
1b,7a89c90ffaa6bc14af235c7cb747fb10,14,Shoe,FALSE
